kepid,koi_disposition,kepler_name,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
9967771,CONFIRMED,Kepler-990 b,0.11936687,0.0887437,0.0,0.26239574,0.0,0.18196543,0.23458925,0.2329913,0.0,0.0,0.087792724,0.23252073,0.1623933,0.0912163,0.0,0.21884948,0.24202845,0.0,0.2514893,0.06857995,0.0,0.09012416,0.0,0.0,0.21322685,0.0,0.0,0.0,0.0,0.16759619,0.21818703,0.0
11622600,CONFIRMED,Kepler-991 b,0.29372948,0.31213188,0.0,0.33996248,0.0,0.43061367,0.48488164,0.6306327,0.0,0.0,0.0,0.4523644,0.0,0.0,0.0,0.46926796,0.0,0.21149385,0.5442771,0.0,0.0,0.2649637,0.27632818,0.0,0.40008652,0.0,0.0,0.0,0.0,0.3309774,0.35829806,0.0
10454632,CONFIRMED,Kepler-992 b,1.0550379,1.3560494,0.0,1.0522088,0.0,1.1572586,0.94943273,1.2163851,0.0,0.0,0.0,1.2307404,0.0,0.0,0.0,1.3369616,0.0,1.2521104,1.1495398,0.0,0.0,1.4465911,1.6499676,0.0,1.5705187,0.0,0.0,0.0,0.0,1.3373091,1.100837,0.0
10005788,CONFIRMED,Kepler-1022 b,0.19246322,0.5960349,0.0,0.5843987,0.0,0.62677985,0.47364834,0.3505781,0.0,0.0,0.0,0.5848311,0.0,0.0,0.0,0.4562324,0.0,0.61601096,0.71399623,0.010952592,0.0,0.695065,0.59747195,0.0,0.54839814,0.0,0.0,0.0,0.0,0.51681644,0.39812273,0.0
10656508,CANDIDATE,,0.361937,0.3913161,0.0,0.54176813,0.0,0.3671663,0.6202499,0.71196103,0.0,0.0,0.0,0.47470468,0.0,0.0,0.0,0.63915724,0.0,0.31674287,0.5254611,0.0,0.0,0.3017695,0.48453715,0.0,0.6047863,0.0,0.0,0.0,0.0,0.48099136,0.29302362,0.0
5213902,FALSE POSITIVE,,0.034362167,0.16726443,0.044263106,0.101714954,0.0,0.27756906,0.072691664,0.16658904,0.00975886,0.0,0.11013827,0.21440898,0.18074927,0.10328567,0.0,0.08405199,0.25812483,0.0031071752,0.17778563,0.081623584,0.056173246,0.06768285,0.03084385,0.12595898,0.06046647,0.13038102,0.04975963,0.0,0.15433463,0.053479426,0.12084891,0.02482494
2832589,CONFIRMED,Kepler-1978 b,0.34034044,0.6461221,0.0,0.6434554,0.0,0.5630137,0.6632824,0.4945492,0.0,0.0,0.0,0.6827443,0.0,0.0,0.0,0.60848904,0.0,0.65000695,0.8574258,0.0,0.0,0.74286747,0.64836514,0.0,0.7101223,0.0,0.0,0.0,0.0,0.66126186,0.4751846,0.0
2438513,CONFIRMED,Kepler-1777 b,0.56463176,0.66413105,0.0,0.7782104,0.0,0.52725196,0.8176149,0.7376517,0.0,0.0,0.0,0.8100834,0.0,0.0,0.0,0.80124336,0.0,0.42987266,0.8435762,0.0,0.0,0.70708156,0.6184759,0.0,0.9059326,0.0,0.0,0.0,0.0,0.7488101,0.56131285,0.0
6356207,CONFIRMED,Kepler-1059 b,0.4357974,0.78678,0.0,0.8139345,0.0,0.7077259,0.6295377,0.56389123,0.0,0.0,0.0,0.6810617,0.0,0.0,0.0,0.60006785,0.0,0.6287629,0.9011838,0.0,0.0,0.8072561,0.71560425,0.0,0.8009854,0.0,0.0,0.0,0.0,0.79769313,0.5308018,0.0
8564674,CONFIRMED,Kepler-349 b,0.49194214,0.53051496,0.0,0.60493004,0.0,0.57985854,0.77656883,0.733331,0.0,0.0,0.0,0.69401795,0.0,0.0,0.0,0.73448735,0.0,0.58596593,0.75194925,0.0,0.0,0.6017184,0.68651694,0.0,0.76081187,0.0,0.0,0.0,0.0,0.6291606,0.4898672,0.0
8564674,CONFIRMED,Kepler-349 b,0.5652024,0.7141379,0.0,0.7070556,0.0,0.5649795,0.7327265,0.72455674,0.0,0.0,0.0,0.716521,0.0,0.0,0.0,0.6886388,0.0,0.4537819,0.74974203,0.0,0.0,0.54142106,0.52921414,0.0,0.7356062,0.0,0.0,0.0,0.0,0.6468265,0.5353449,0.0
8578780,CONFIRMED,Kepler-1784 b,0.0,0.0,1.1891911,0.0,0.49830103,0.0,0.0,0.0,1.1159974,1.0316839,0.73408073,0.0,1.0952097,1.0653954,0.32292593,0.0,0.99910074,0.0,0.0,1.0093777,1.1197693,0.0,0.0,1.3617239,0.0,1.0173026,0.8524586,0.09276506,1.2837756,0.0,0.0,1.156082
4544907,CONFIRMED,Kepler-1060 b,1.2049927,1.5310644,0.0,1.1806786,0.0,1.0355101,1.1017169,1.2414553,0.0,0.0,0.0,1.3640609,0.0,0.0,0.0,1.2376581,0.0,1.2310452,1.3287495,0.0,0.0,1.0982686,0.8981993,0.0,1.2872827,0.0,0.0,0.0,0.0,1.1248416,1.0383326,0.0
7761918,CONFIRMED,Kepler-1769 b,1.2429022,1.3827238,0.0,1.0891153,0.0,1.0316261,1.1662123,1.1012309,0.0,0.0,0.0,1.1934545,0.0,0.0,0.0,1.2762072,0.0,1.1928561,1.3576323,0.0,0.0,1.1049031,1.1052086,0.0,1.4046121,0.0,0.0,0.0,0.0,1.2300326,1.1307868,0.0
8164262,FALSE POSITIVE,,0.6561933,0.85739315,0.0,0.86722404,0.0,0.7797185,0.98891586,0.9516889,0.0,0.0,0.0,1.0373938,0.0,0.0,0.0,0.8782214,0.0,0.63025314,1.018316,0.0,0.0,0.84912944,0.6183431,0.0,0.9493691,0.0,0.0,0.0,0.0,0.8472644,0.63304746,0.0
6279974,FALSE POSITIVE,,1.2477019,1.4647474,0.0,1.4067101,0.0,0.8943099,1.1556028,1.2097272,0.0,0.0,0.0,1.2100898,0.0,0.0,0.0,1.3590991,0.0,1.2714906,1.3667176,0.0,0.0,1.1078423,1.0874342,0.0,1.4753087,0.0,0.0,0.0,0.0,1.2723242,1.0971448,0.0
9455325,CONFIRMED,Kepler-958 b,0.0,0.0,0.5942931,0.0,0.49202845,0.0,0.0,0.0,0.69018453,0.51847106,0.7439981,0.0,0.51864946,0.33071584,0.5721661,0.0,0.41579458,0.0,0.0,0.51447946,0.34564257,0.0,0.0,0.40123105,0.0,0.5781781,0.38622314,0.5760156,0.7568071,0.0,0.0,0.28790188
3098810,CONFIRMED,Kepler-1773 b,0.4869499,0.6515354,0.0,0.7203785,0.0,0.6039835,0.60519093,0.6223915,0.0,0.0,0.0,0.60520506,0.0,0.0,0.0,0.72858536,0.0,0.43981305,0.70261246,0.0,0.0,0.48585153,0.50633806,0.0,0.7650237,0.0,0.0,0.0,0.0,0.71665424,0.4186619,0.0
8367644,CONFIRMED,Kepler-993 b,0.8906041,1.1979966,0.0,1.0577773,0.0,1.2703712,0.6356425,1.0606601,0.0,0.0,0.0,0.9854381,0.0,0.0,0.0,0.9902082,0.0,1.0480657,1.0108385,0.0,0.0,1.3115946,1.3994045,0.0,1.4739313,0.0,0.0,0.0,0.0,1.210939,0.72669417,0.0
10332883,CONFIRMED,Kepler-994 b,0.0,0.3147083,0.38875282,0.0,0.02156405,0.034780532,0.0,0.27306998,0.34808114,0.14395964,0.46359858,0.036393367,0.34614056,0.0,0.47870362,0.0,0.0,0.0,0.24379003,0.32531768,0.38908294,0.0,0.21009761,0.365869,0.0,0.048625167,0.5239878,0.28927788,0.5426047,0.052624166,0.0,0.048654083
9071386,FALSE POSITIVE,,0.0,0.79692376,0.0,0.8327717,0.0,0.19533783,1.20918,0.0,0.0,0.0,0.1503229,0.7610638,0.0,0.0,0.0,0.6126742,0.0,0.0,0.95495176,0.17894569,0.0,1.0467346,0.21955776,0.1016528,0.31502604,0.0,0.0,0.0,0.28186774,0.8052374,0.48223093,0.0
9305831,CONFIRMED,Kepler-44 b,0.4524696,0.74683785,0.0,0.7773579,0.0,0.49175435,1.020029,0.09283658,0.0,0.0,0.0,0.91754884,0.0,0.0,0.0,0.8955383,0.0,0.54755616,0.9408994,0.0,0.0,0.83453166,0.5087381,0.0,0.8510453,0.0,0.0,0.0,0.0,0.89449656,0.7808528,0.0
2438513,FALSE POSITIVE,Kepler-1777 b,0.97060907,0.98904693,0.0,1.1269171,0.0,1.0803326,1.2329838,1.1544167,0.0,0.0,0.0,1.3961418,0.0,0.0,0.0,1.0049632,0.0,1.0292053,1.2401952,0.0,0.0,1.1544359,0.8551658,0.0,1.3201292,0.0,0.0,0.0,0.0,1.0217412,0.9340197,0.0
11656918,CONFIRMED,Kepler-1023 b,0.44755584,0.6575928,0.0,0.64665586,0.0,0.53667015,0.5876357,0.76940197,0.0,0.0,0.0,0.6414528,0.0,0.0,0.0,0.6290041,0.0,0.41724408,0.80871713,0.0,0.0,0.49899164,0.46534392,0.0,0.672121,0.0,0.0,0.0,0.0,0.640977,0.4759656,0.0
10844890,CANDIDATE,,0.46548685,0.628741,0.0,0.75084156,0.0,0.515283,0.6783287,0.5788018,0.0,0.0,0.0,0.6456902,0.0,0.0,0.0,0.7399589,0.0,0.5777055,0.6933688,0.0,0.0,0.6413295,0.50255865,0.0,0.82897305,0.0,0.0,0.0,0.0,0.6887078,0.36206332,0.0
9536692,FALSE POSITIVE,,1.1140608,0.84718657,0.0,0.8016948,0.0,1.2418847,1.2494248,1.2107906,0.0,0.0,0.0,1.2543126,0.0,0.0,0.0,1.2852105,0.0,1.358543,1.3130206,0.0,0.0,1.067849,1.206891,0.0,1.149447,0.0,0.0,0.0,0.0,1.1109067,1.0053828,0.0
4636578,CONFIRMED,Kepler-350 c,1.4225314,1.865085,0.0,1.6805853,0.0,0.7366213,1.7791214,0.24083485,0.0,0.0,0.0,1.6654142,0.0,0.0,0.0,1.6268333,0.0,1.161432,1.7612851,0.0,0.0,1.5991459,1.060258,0.0,1.4834347,0.0,0.0,0.0,0.0,1.6103393,1.4690864,0.0
4636578,CONFIRMED,Kepler-350 c,0.4356945,0.64605105,0.0,0.7442479,0.0,0.5862805,0.7446088,0.54914504,0.0,0.0,0.0,0.7951331,0.0,0.0,0.0,0.7263147,0.0,0.4730801,0.6665495,0.0,0.0,0.61749065,0.6166021,0.0,0.82358265,0.0,0.0,0.0,0.0,0.7736185,0.49711436,0.0
4636578,CONFIRMED,Kepler-350 c,1.3777251,1.5690516,0.0,1.1920122,0.0,1.0113312,1.1224982,1.2461749,0.0,0.0,0.0,1.1952546,0.0,0.0,0.0,1.323121,0.0,1.2116971,1.381736,0.0,0.0,1.0326763,1.0065149,0.0,1.346519,0.0,0.0,0.0,0.0,1.15679,1.1964173,0.0
11923284,CONFIRMED,Kepler-1061 b,1.2413622,1.637422,0.0,1.2194651,0.0,0.9926548,1.1313097,1.2092149,0.0,0.0,0.0,1.2434745,0.0,0.0,0.0,1.3188554,0.0,1.2036614,1.4707211,0.0,0.0,1.1064985,0.9729847,0.0,1.3731325,0.0,0.0,0.0,0.0,1.2104385,1.1071645,0.0
9838975,FALSE POSITIVE,,0.23148043,0.39130875,0.0,0.59192294,0.0,0.56764305,0.69138205,0.63810146,0.0,0.0,0.0,0.6532786,0.0,0.0,0.0,0.5827824,0.0,0.48184484,0.6409848,0.0,0.0,0.5545305,0.42968997,0.0,0.560017,0.0,0.0,0.0,0.0,0.5233822,0.35433626,0.0
5621125,CONFIRMED,Kepler-959 b,0.06810845,0.56787026,0.04209267,0.3401849,0.0,0.5213427,0.29814297,0.35816842,0.0,0.0,0.024761863,0.33216244,0.029243551,0.0,0.071653016,0.30815384,0.0,0.15479743,0.4983573,0.076046884,0.008158177,0.21962574,0.4235744,0.0,0.21075794,0.0,0.0,0.0,0.014378414,0.3851335,0.29592302,0.0
9872283,CONFIRMED,Kepler-960 b,0.8473506,0.89391124,0.0,0.95541483,0.0,0.9590591,0.9672041,0.9004897,0.0,0.0,0.0,1.1397332,0.0,0.0,0.0,0.9065506,0.0,0.9026014,1.045274,0.0,0.0,0.9083959,0.8097794,0.0,1.1012312,0.0,0.0,0.0,0.0,0.9522359,0.8233653,0.0
10666242,FALSE POSITIVE,,0.3203588,0.36516252,0.0,0.4536751,0.0,0.28898853,0.4526186,0.63666964,0.0,0.0,0.0,0.37167454,0.0,0.0,0.0,0.58035654,0.0,0.14073029,0.3620296,0.0,0.0,0.110171184,0.26614055,0.0,0.45879358,0.0,0.0,0.0,0.0,0.33682278,0.18989608,0.0
8624520,CANDIDATE,,0.9643882,1.3250632,0.0,0.9173446,0.0,0.9457837,0.83120924,1.150877,0.0,0.0,0.0,1.0749189,0.0,0.0,0.0,1.0939615,0.0,1.3360891,1.0662156,0.0,0.0,0.9787345,0.82962626,0.0,1.2609007,0.0,0.0,0.0,0.0,0.9737881,0.8413019,0.0
7870032,CONFIRMED,Kepler-961 b,1.1641397,1.5172575,0.0,1.3307322,0.0,1.070112,1.1154003,1.1317159,0.0,0.0,0.0,1.1539236,0.0,0.0,0.0,1.3474001,0.0,1.379747,1.353513,0.0,0.0,1.2233297,1.1395687,0.0,1.5907304,0.0,0.0,0.0,0.0,1.2955053,1.0121365,0.0
9597058,CONFIRMED,Kepler-962 b,0.0,0.0,0.85788935,0.0,0.34863204,0.0,0.0,0.0,0.7830772,0.6330552,0.8166142,0.0,0.8390826,0.7979569,0.67674196,0.0,1.1288228,0.0,0.0,0.8535468,0.801136,0.0,0.0,0.8078371,0.0,0.6222784,0.7373673,0.6129371,0.7700634,0.0,0.0,0.59801424
4035640,CONFIRMED,Kepler-995 b,0.0,0.0,0.0,0.62783885,0.0,0.24557993,0.88473094,0.0,0.0,0.0,0.13060522,0.41757077,0.0,0.0,0.0,0.2729414,0.0,0.0,0.15447818,0.31915176,0.0,0.8786135,0.8770635,0.0,0.4269405,0.0,0.0,0.07962948,0.0,0.9151203,0.0,0.066974774
6205228,CONFIRMED,Kepler-996 b,0.072069995,0.0,0.06092228,0.11641814,0.0,0.0,0.16786447,0.39806098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27570966,0.0,0.0,0.15406278,0.0,0.0,0.0,0.0,0.081284866,0.23868248,0.0,0.1575447,0.0,0.0,0.08725461,0.0,0.0
11758544,CONFIRMED,Kepler-997 b,0.0,0.0,0.45830995,0.0,0.0,0.0,0.0,0.0,0.28818414,0.10978807,0.40779,0.0,0.46401924,0.1477572,0.291754,0.0,0.36410275,0.0,0.0,0.37773293,0.18788904,0.0,0.0,0.33482265,0.0,0.13082263,0.48595417,0.4139169,0.2855456,0.0,0.0,0.30585098
3118797,CONFIRMED,Kepler-1024 b,0.0,0.07912464,0.18290289,0.1649859,0.07548732,0.0,0.1966665,0.22457144,0.15483649,0.11134985,0.19262767,0.30466914,0.3766355,0.52645,0.030908395,0.034112062,0.6204129,0.0,0.26819006,0.41906238,0.24153474,0.20339835,0.0,0.012607671,0.16832554,0.22831474,0.18753088,0.0,0.20788157,0.1293401,0.0,0.0
7747425,CONFIRMED,Kepler-341 e,0.015027215,0.49903986,0.087001085,0.1960794,0.0,0.41836262,0.2221323,0.38989228,0.0,0.0,0.08415672,0.31154132,0.0,0.0,0.114551395,0.3030967,0.0,0.07105487,0.5307061,0.054645956,0.0817507,0.1939362,0.3584802,0.04004125,0.17188555,0.0,0.0,0.0,0.008288063,0.2432312,0.27781075,0.0
6300348,CANDIDATE,,0.15646355,0.40792468,0.0,0.37241325,0.0,0.0,0.727747,0.0,0.0,0.0,0.2740388,0.4012614,0.009062938,0.26519927,0.0,0.41969302,0.0,0.0,0.5901011,0.06073529,0.0,0.6545533,0.030635059,0.0,0.32768384,0.102042004,0.0,0.0,0.15144834,0.5846241,0.47040355,0.0
7747425,CONFIRMED,Kepler-341 e,0.35520843,0.5253874,0.0,0.699786,0.0,0.4858609,0.61176187,0.47058475,0.0,0.0,0.0,0.688567,0.0,0.0,0.0,0.556415,0.0,0.41109073,0.6631223,0.0,0.0,0.67245317,0.601687,0.0,0.7221727,0.0,0.0,0.0,0.0,0.6866906,0.47290045,0.0
7747425,CONFIRMED,Kepler-341 e,0.14324664,0.4800718,0.0,0.45258677,0.0,0.37439293,0.23507759,0.31343094,0.0,0.0,0.0,0.36654538,0.0,0.0,0.055407077,0.30282655,0.019622244,0.33811456,0.45751062,0.10353351,0.18135546,0.38910675,0.49806947,0.0,0.46021646,0.0,0.0,0.0,0.0,0.44987383,0.14899236,0.0
7102316,CONFIRMED,Kepler-351 c,0.44185477,0.87347496,0.0,1.0034109,0.0,0.060630776,1.332301,0.0,0.0,0.0,0.019537993,0.9516767,0.0,0.0,0.0,0.8858231,0.0,0.12717243,0.9432442,0.0,0.0,1.0224388,0.43209642,0.0,0.7205729,0.0,0.0,0.0,0.010176785,1.0458486,0.46854007,0.0
7102316,CONFIRMED,Kepler-351 c,0.6459046,0.7910782,0.0,0.86889744,0.0,0.6738223,0.8543858,0.83099544,0.0,0.0,0.0,0.89685696,0.0,0.0,0.0,0.8410899,0.0,0.63007534,0.9182735,0.0,0.0,0.7192862,0.7215155,0.0,0.93061376,0.0,0.0,0.0,0.0,0.9043653,0.5971004,0.0
5940165,CONFIRMED,Kepler-1062 b,0.32426548,0.4382015,0.0,0.5389948,0.0,0.42667705,0.45378456,0.28901985,0.0,0.0,0.0,0.4233194,0.0,0.071626306,0.0,0.401233,0.1436625,0.32576978,0.48090997,0.0,0.0,0.470003,0.4194972,0.0,0.54522634,0.0,0.0,0.0,0.0,0.56382024,0.27504522,0.0
8277797,CONFIRMED,Kepler-322 c,0.025976785,0.19735587,0.1056728,0.3020035,0.0,0.07098524,0.14427167,0.2628711,0.0,0.0,0.002109073,0.049507212,0.0,0.0,0.046552524,0.4490417,0.0,0.0067820176,0.174029,0.0,0.03213097,0.0,0.1823079,0.0,0.22906542,0.0,0.0,0.0,0.0,0.055802356,0.0,0.0
8277797,CONFIRMED,Kepler-322 c,0.5422504,0.70849574,0.0,0.76018065,0.0,0.71006036,0.78554785,0.8135466,0.0,0.0,0.0,0.81278884,0.0,0.0,0.0,0.80618536,0.0,0.5785426,0.88877857,0.0,0.0,0.62693727,0.6241484,0.0,0.8608223,0.0,0.0,0.0,0.0,0.8268602,0.62603164,0.0
5124667,CONFIRMED,Kepler-1672 b,0.54154056,0.6544126,0.0,0.78879714,0.0,0.6416897,0.7402638,0.78107774,0.0,0.0,0.0,0.7668658,0.0,0.0,0.0,0.7312122,0.0,0.5422684,0.9240933,0.0,0.0,0.6712667,0.59851164,0.0,0.86118877,0.0,0.0,0.0,0.0,0.69773614,0.68385434,0.0
2989404,CONFIRMED,Kepler-323 c,0.26811302,0.6177064,0.0,0.5295627,0.0,0.3820361,0.53187513,0.5762471,0.0,0.0,0.0,0.4879551,0.0,0.0,0.0,0.4282231,0.0,0.37437558,0.7948857,0.0,0.0,0.6357907,0.5219061,0.0,0.5971884,0.0,0.0,0.0,0.0,0.6125557,0.2965446,0.0
2989404,CONFIRMED,Kepler-323 c,0.42458463,0.56255996,0.0,0.67955375,0.0,0.46702534,0.62247515,0.6234282,0.0,0.0,0.0,0.6115113,0.0,0.0,0.0,0.60639423,0.0,0.38704485,0.80957216,0.0,0.0,0.5611963,0.45366618,0.0,0.73332566,0.0,0.0,0.0,0.0,0.6121392,0.6540299,0.0
11413812,CONFIRMED,Kepler-998 b,0.43221492,1.0357941,0.0,1.0789843,0.0,0.21269208,1.3330109,0.0,0.0,0.0,0.0,1.0332755,0.0,0.0,0.0,0.95954126,0.0,0.4154217,1.2031679,0.0,0.0,1.0830282,0.44029856,0.0,0.84007233,0.0,0.0,0.0,0.0,0.9975115,0.89137334,0.0
9549648,CONFIRMED,Kepler-999 b,0.034563046,0.609249,0.0,0.38425025,0.0,0.40646398,0.38995543,0.4494482,0.027929801,0.08126477,0.056145117,0.29619592,0.0,0.0,0.38224196,0.0,0.19247422,0.3591847,0.32595414,0.22388332,0.035288464,0.0,0.5911297,0.0,0.25979942,0.025261529,0.0,0.5743469,0.08956678,0.29667178,0.0,0.0
10063802,CONFIRMED,Kepler-1000 b,1.0613445,1.2161688,0.0,1.0909827,0.0,1.0079023,1.0065296,1.1237302,0.0,0.0,0.0,1.2138745,0.0,0.0,0.0,1.241713,0.0,1.2301285,1.3022449,0.0,0.0,0.93860483,1.1167594,0.0,1.2464743,0.0,0.0,0.0,0.0,1.0997325,1.0981268,0.0
11074178,CONFIRMED,Kepler-1001 b,0.60247916,0.5095822,0.0,0.5190417,0.0,0.6723095,0.82777536,0.6864881,0.0,0.0,0.0,1.0170774,0.0,0.0,0.0,0.9228631,0.0,0.90022564,0.9038704,0.0,0.0,0.74415636,0.44917193,0.0,0.8549081,0.0,0.0,0.0,0.0,0.6565117,0.6992547,0.0
11074178,CONFIRMED,Kepler-1001 b,0.7769835,0.9419322,0.0,1.066329,0.0,0.8752305,1.0675117,0.87356794,0.0,0.0,0.0,1.0932283,0.0,0.0,0.0,1.0227522,0.0,0.7331077,0.96549225,0.0,0.0,0.9150295,0.82218903,0.0,1.1830828,0.0,0.0,0.0,0.0,1.0497068,0.7616723,0.0
11030475,CANDIDATE,Kepler-1813 b,1.0964699,1.4735554,0.0,1.298365,0.0,1.3148401,1.2771846,1.0057541,0.0,0.0,0.0,1.166597,0.0,0.0,0.0,1.3180428,0.0,1.0136659,1.1575112,0.0,0.0,1.0289437,1.0598292,0.0,1.334744,0.0,0.0,0.0,0.0,1.4185439,1.0802859,0.0
5942808,CONFIRMED,Kepler-1814 b,1.6088257,1.7196436,0.0,1.5877486,0.0,1.2815961,1.6233243,1.3742055,0.0,0.0,0.0,1.625328,0.0,0.0,0.0,1.6837648,0.0,1.3402071,1.5316273,0.0,0.0,1.4348962,1.3919798,0.0,1.6831615,0.0,0.0,0.0,0.0,1.666501,1.4317002,0.0
6206214,CONFIRMED,Kepler-1158 b,0.44744098,0.6562625,0.0,0.73724,0.0,0.5707112,0.7260292,0.71811634,0.0,0.0,0.0,0.7107743,0.0,0.0,0.0,0.75442326,0.0,0.49932587,0.7584675,0.0,0.0,0.5522157,0.6422809,0.0,0.7731107,0.0,0.0,0.0,0.0,0.8438944,0.44451958,0.0
8959839,CONFIRMED,Kepler-1159 b,0.7032401,0.90310466,0.0,1.0057622,0.0,0.7638443,0.933146,0.76829946,0.0,0.0,0.0,1.0169278,0.0,0.0,0.0,0.86065835,0.0,0.7453341,0.99011517,0.0,0.0,0.94566655,0.8330087,0.0,1.0895052,0.0,0.0,0.0,0.0,0.92487067,0.7184173,0.0
7672097,CONFIRMED,Kepler-1160 b,0.0,0.0,0.25173682,0.0,0.0,0.0,0.0,0.031904783,0.14007905,0.2925669,0.15801525,0.0,0.24941449,0.0,0.0,0.0,0.0,0.0,0.044716157,0.19709572,0.0,0.0,0.0,0.44220662,0.0,0.0,0.36283505,0.0,0.22914028,0.0,0.0,0.068474516
6142862,FALSE POSITIVE,,1.4066578,1.5921062,0.0,1.6263971,0.0,1.176686,1.6027648,1.2473428,0.0,0.0,0.0,1.5496815,0.0,0.0,0.0,1.746471,0.0,1.4715912,1.5779204,0.0,0.0,1.478131,1.4056331,0.0,1.8933485,0.0,0.0,0.0,0.0,1.5392989,1.480074,0.0
5599774,CONFIRMED,Kepler-1195 b,0.8013438,0.90361845,0.0,1.0358905,0.0,0.9806451,1.048677,0.8516717,0.0,0.0,0.0,0.9893921,0.0,0.0,0.0,0.9175664,0.0,0.68726903,0.9936452,0.0,0.0,0.9068043,0.8249234,0.0,1.1053972,0.0,0.0,0.0,0.0,1.1068869,0.6905921,0.0
8099138,CONFIRMED,Kepler-1196 b,0.63727015,0.89161336,0.0,0.9840779,0.0,0.8026713,0.95385325,0.72486,0.0,0.0,0.0,0.963859,0.0,0.0,0.0,0.76234436,0.0,0.5953038,0.89562863,0.0,0.0,0.9007443,0.6510319,0.0,0.96443474,0.0,0.0,0.0,0.0,0.92835945,0.50300705,0.0
7033233,CONFIRMED,Kepler-1197 b,0.6927881,0.83365715,0.0,0.8873982,0.0,0.7475382,0.96475244,0.91473675,0.0,0.0,0.0,1.0887921,0.0,0.0,0.0,0.84587014,0.0,0.64424133,0.9840377,0.0,0.0,0.8396499,0.728697,0.0,0.9325135,0.0,0.0,0.0,0.0,0.90513295,0.74531424,0.0
6383785,CONFIRMED,Kepler-501 c,0.0,0.0,1.0313197,0.0,1.0991721,0.0,0.0,0.0,0.982903,0.9517454,1.1419841,0.0,1.0510342,1.0127008,1.1550215,0.0,1.2537297,0.0,0.0,1.2245347,1.3693167,0.0,0.0,1.0262975,0.0,0.84778124,0.9045475,1.0028714,1.0858605,0.0,0.0,0.80194026
9411412,CONFIRMED,Kepler-1096 b,1.3710768,1.7211661,0.0,1.3625561,0.0,1.3628298,1.2215102,1.2757049,0.0,0.0,0.0,1.3288951,0.0,0.0,0.0,1.4419385,0.0,1.5468451,1.513605,0.0,0.0,1.3521599,1.2682045,0.0,1.7005236,0.0,0.0,0.0,0.0,1.4174634,1.3033006,0.0
7008211,CONFIRMED,Kepler-1097 b,0.15795791,0.5318516,0.0,0.54003084,0.0,0.34630677,0.4969042,0.54982275,0.0,0.0,0.0,0.35623157,0.0,0.0,0.0,0.4512354,0.0,0.11025745,0.7798569,0.0,0.0,0.49777544,0.30609417,0.0,0.53701776,0.0,0.0,0.0,0.0,0.45909867,0.4922838,0.0
7620413,CONFIRMED,Kepler-1098 b,0.034644376,0.073820144,0.06782204,0.2172178,0.0,0.07154157,0.14715491,0.2762696,0.0,0.0,0.07510701,0.043005176,0.02521605,0.0,0.0,0.27548832,0.0,0.0,0.18176332,0.0,0.0,0.0,0.0,0.09283175,0.19526446,0.0,0.09750804,0.0,0.0,0.11691749,0.0,0.0
4545187,CONFIRMED,Kepler-121 b,0.35916695,0.58857524,0.0,0.6772817,0.0,0.6413914,0.6843443,0.5113568,0.0,0.0,0.0,0.7070531,0.0,0.0,0.0,0.7166837,0.0,0.62297094,0.72216105,0.0,0.0,0.70978725,0.7020387,0.0,0.81733763,0.0,0.0,0.0,0.0,0.6793475,0.47622383,0.0
10854546,CONFIRMED,Kepler-1099 b,0.16268495,0.3095312,0.10917398,0.37252817,0.0,0.14359456,0.32862216,0.36343607,0.0,0.0,0.06831756,0.27921242,0.0015303567,0.0,0.0,0.34585714,0.0,0.0,0.2616616,0.01825878,0.0,0.106853686,0.117556535,0.0,0.37361705,0.0,0.11600719,0.012534067,0.0,0.4441135,0.0,0.0
11774991,CONFIRMED,Kepler-367 b,0.7840825,0.85948944,0.0,0.9844451,0.0,0.7797653,1.0461699,0.8919957,0.0,0.0,0.0,1.0266415,0.0,0.0,0.0,0.9427252,0.0,0.7576658,1.0283297,0.0,0.0,0.89209247,0.8665549,0.0,1.108722,0.0,0.0,0.0,0.0,0.9619852,0.7534276,0.0
11774991,CONFIRMED,Kepler-367 b,0.36040163,0.38869676,0.0,0.53852504,0.0,0.39822352,0.5705781,0.5736914,0.0,0.0,0.0,0.71359956,0.0,8.0026686e-05,0.0,0.5297341,0.0,0.33743966,0.5773084,0.0,0.0,0.39923647,0.5407395,0.0,0.49297228,0.0,0.0,0.0,0.0,0.5686346,0.34966826,0.0
8261920,CANDIDATE,Kepler-1802 c,0.62636375,0.7256805,0.0,0.8260938,0.0,0.6974169,0.8395604,0.839854,0.0,0.0,0.0,0.8210456,0.0,0.0,0.0,0.8266781,0.0,0.54980236,0.9542527,0.0,0.0,0.7163693,0.61257535,0.0,0.9412822,0.0,0.0,0.0,0.0,0.7519255,0.7333671,0.0
